id,user_id
7313232505,5d2eabf5
7314512873,8a9e98ac
7316865787,74bc448c
7313383688,c430a405
7306610041,03e6b8f4
7312783188,2ce89353
7315064793,4baab1a9
7316445909,44381158
7315928601,b592b8f3
7310182254,db2ef390
7316689280,3b8f9ecc
7312769265,6995062a
7313071223,c390dae7
7309966667,23ae39c4
7316091830,d4a0d3dd
7310941796,3230d8db
7309166306,a89d5d55
7316771297,4a898ee2
7313010974,f7813c42
7302190724,df308037
7314891528,ff5a88ad
7310887832,1cb86e75
7302421454,574ef854
7316932926,2c61caab
7302069449,519a29ef
7315045728,bc16370a
7311939592,3c3abeff
7315282853,714d5a73
7316725631,471f8157
7305012612,a8fada10
7316280691,8be5463c
7316247001,b78b5001
7314872777,2007d5bd
7314843971,3628f82b
7315879930,6d6a69ee
7316766246,be7c7c0b
7313885451,c5eb78eb
7305243921,7df009c8
7310863562,acdc6f75
7316795063,7c858d5c
7310970548,8d091d96
7313782019,e8792930
7315544689,399b5cb3
7303681133,8d78ab5d
7306446759,12a88655
7311689371,b58161b6
7310348881,17210f6f
7309088583,7fee4092
7312712975,c0a4549e
7316071571,77331d17
7314671956,386b3218
7311745232,b4fbd035
7308263491,aee66781
7315499416,a1c0bb51
7315094853,bb3fd007
7311929318,2d03e1e4
7306419882,78a1b229
7311554240,810561db
7307187614,5bb3f14f
7315310020,1857a3a3
7314983461,afaf6268
7313378413,e1f498d7
7311732649,dabc16df
7316337419,5ce9921f
7313010987,10793130
7315716908,92a3a240
7302022827,0e9d951d
7310352766,40b000d1
7316336901,cd41cd35
7310029428,47cd5940
7311966291,225c8267
7314892090,3d565330
7308588283,d431a4d2
7316499534,eb1bfe68
7316498604,183b4440
7306500068,afa481a4
7314856673,4458a347
7314410850,b8547ba2
7315203786,9ac0cb9c
7310888049,39dc53a3
7315157778,5de6b39f
7310321009,30e22e0d
7316735992,d50af4ab
7313562208,fac303bd
7316189880,aabdc47c
7315614704,439b87f5
7311383986,983a194e
7315250713,7ba6ade1
7315369997,8cf01ac6
7305340920,a85b9d4b
7308939698,234f1457
7302773146,186befc3
7305102916,59e48af5
7314894054,4af129f5
7304685870,08bca28e
7315004516,ae2a5f49
7310316567,2ea79c66
7307973045,47eaf8b1
7315318206,8f5c7711
7310763147,41ff15e0
7312937627,8b9d98a1
7313063194,dd12bf5b
7308750853,21f57830
7304080123,65e33655
7311376116,51ef7865
7310332898,c32d894a
7312289145,5696c8c3
7316991355,17fdaae5
7304286231,ebf2ee7a
7309686201,bdba37f7
7308845443,b2dc0d7a
7315312189,b357e0ce
7310232113,d63bedb9
7302612833,384dd4fd
7315963362,b1ce2a2c
7309301131,e7a95835
7316237457,baa5285b
7316336098,28a7185a
7312552141,d169b988
7308054765,d99bd65a
7314918256,c9d964dd
7316401681,92377713
7314068307,c27d163a
7306939733,7012a90d
7316681265,f6cf33ff
7316292801,723f1328
7315459116,fcfc3ddf
7302612740,c09db138
7310373614,a9c0260b
7303393272,363b79d4
7316176512,a2088ef6
7307585540,cc75adc7
7313469377,770d970c
7307175941,aa1d146e
7315953815,e4a79786
7310931755,e1c7ccff
7316067539,424c708e
7315639364,80edf10f
7304117419,362bf08e
7308043407,a4c33160
7316256299,5cbd9267
7306328916,8dc489a6
7313638772,321ee3da
7309409773,95500503
7316536570,7ea6ed7c
7316465591,5910d29c
7309706668,9152b834
7316142630,33d57e77
7315938848,35fcd366
7315071633,1a196e6a
7314790334,2997b647
7310986801,e0482ec3
7311503643,b687eaac
7316024595,b11e9963
7316907259,25309a04
7312863867,f758f388
7306846796,a733ea46
7313905570,54f30ae4
7312225757,e0fbc307
7312420119,dab81ea4
7315722576,68b24f14
7305551849,2a2b82ee
7315136634,8f6d0708
7310979925,38e3e257
7313891595,613851c3
7312088186,78451fd3
7310951686,dc419e6d
7306674874,d0d35615
7308191791,af4354d3
7302115773,1903583d
7311414980,9290c826
7311998960,25abaa71
7303938896,e4f50624
7312946884,dbb8777e
7313971420,94541ab7
7303095920,c4c02c76
7310635893,46d49f63
7314216750,8bb28d60
7304358292,3507c774
7314833564,a8643108
7307318338,580fb04b
7314130549,bd5f2960
7309930018,7b650eb5
7309731093,445d58c7
7314769197,f35a354e
7311922200,053bb003
7316372776,94b7e271
7311092823,684d2f1c
7303544485,f38ea7fe
7313159601,1428ed40
7314366683,96126128
7313515404,c3590739
7311937960,39df6fb6
7313857247,4f155548
7316510959,d8180642
7307246458,0e03faf9
7303287317,6d4091c9
7302031455,a9eec383
7313490865,f1467662
7313942445,24398d12
7306158054,6adbf352
7310225595,3ae618ef
7315372566,149fa162
7316155441,60df38c2
7311554938,64805407
7310941022,8f565a1a
7313594098,706f33a9
7312750281,cea0ab18
7316933571,098cae57
7304730577,cbb74e69
7306703676,7699808e
7315561258,2526b07f
7303157157,2ed52c5d
7303312067,fb48b74a
7316818554,71f41061
7315388714,b91b58f9
7312623200,4681f896
7313069054,a3f7f849
7307983007,5de7c028
7316031229,8f8005ec
7302047580,9331d322
7310671618,62aaf97a
7302720983,fd4cfcb0
7313155712,1722cf50
7306385112,84d57754
7303181256,79779e10
7306258199,642a043f
7303944424,8626d997
7311475258,f68ff293
7309313885,d78f378d
7311447915,3b10d293
7301732807,e53939e0
7314947526,192d3fbf
7312193476,8ba26dbe
7310172528,997d8f87
7315593496,c9050571
7315696169,c5217252
7314470284,f53ecae7
7316402046,3a36650f
7316497216,37c6ac15
7310107114,33b47e91
7305612443,c231094b
7316901206,836735c5
7315366284,32d51127
7316812600,485a9f57
7304593088,d131b7a6
7303243252,d12330cc
7314328839,e0fde5d6
7310514814,38fe0792
7302433387,8bb9abbc
7314731044,10645108
7313726638,666af476
7311361364,6b930bfb
7314952620,f3674b9b
7313969205,04fd250b
7316771800,59e8150d
7309298060,ec4d2ecd
7308442850,f8ec4a39
7316756902,c9275ced
7315865284,8211ee10
7306117434,ba3944a9
7304662722,406ccd1e
7310536381,07647350
7316259280,2d8baff7
7315485540,5df2ce2f
7312524697,e9e4c754
7315289510,089428db
7315080837,31f2fc1a
7316425169,ee533025
7310958701,2febc7f6
7316586372,db569adc
7315687315,e709a393
7315366134,8b0b836c
7314414539,348406a5
7309192759,86b1955a
7315290847,f0d2231c
7314584745,7df1729c
7314641966,87a10a2b
7316380673,d04ce266
7302588805,f3aead7e
7314592070,1059aaf1
7313785293,46d6e73b
7314283615,bebc228f
7304436594,87a9b48d
7310997746,d25a5c56
7309466717,1728310d
7315472475,36ad972e
7307609561,ca04f858
7316754874,ab32a48f
7301698743,690d9108
7315763377,8194f981
7303629921,5636b002
7304604436,0638b80c
7304274450,f5dfb75a
7312623090,fbcab428
7302442003,847a4622
7315445054,8355425d
7308382946,6464c8db
7308191791,1c163055
7310004269,ed1f3456
7314758996,43fbbffd
7316796827,3b7d7ce8
7308837164,bfe80040
7310321027,7801ef48
7306053774,65dc6701
7312950737,0c25139c
7316024338,345e2f7d
7302882197,288b923a
7308473787,223c4468
7316819563,6b6cc508
7314021032,5829fe38
7315432830,f006edf8
7312212065,612e35cc
7306840681,98616490
7302781105,1888c558
7314298135,f9d06708
7312820282,a30a8627
7313900533,b99b72fc
7307668101,bee243bb
7314324948,4c8ea74c
7316866068,153cdc50
7314818801,c805db50
7306741699,ccef0789
7313410216,b09257a9
7316866122,fa4f604f
7302751604,5af4be65
7312736191,8642a9c1
7315726970,6644f7b5
7304331416,c4da5b10
7311297195,92f003c1
7314741939,8e2c69b1
7310951108,e61e974c
7316962472,c7d04fbf
7309696059,c215c3d8
7314678130,17c8ccbe
7309279804,3554d667
7314863370,f1467662
7314783422,23e93b55
7311701744,df965664
7315129168,571f4b38
7314495719,42340016
7314736886,4d23f11a
7307750516,29583f56
7316918799,2ccbbb72
7307370979,cefb0c03
7314927953,7861327c
7312938939,8f412556
7315269961,fa681509
7312684587,5a1ddf2f
7316503706,81be374d
7316147197,a362a05c
7315122838,78348c1e
7315620236,817234f9
7316454591,6df1a66c
7304294229,13e5659f
7316198848,e95e7905
7315741503,62625c1a
7305743916,f0c0c6df
7311809206,c4dea954
7309216454,57b52dd3
7302948075,1d03b585
7304392597,162cdfdb
7316296050,f3650976
7316422293,22973439
7308930581,37b238b2
7306325854,6026beb6
7304663581,e2de13ea
7316285261,70f13f3e
7314480607,a0b08da5
7315035895,5cf14c5c
7302596726,a48ae3a5
7311558019,e141de6d
7311062769,ba7362fa
7306256578,1037ce0e
7307153870,acdc6f75
7312958342,354f7882
7314638037,d925a85e
7313441193,069dcc2d
7310111311,a3cbc46b
7303634967,97998e2e
7306512229,d210fbe2
7314628028,1907fc26
7316688370,d7f4d9e6
7313936104,267cc115
7306361585,74fb4f4f
7303051254,05f7aeeb
7314482363,8045a8b3
7314151133,b3800c44
7312528481,f4c0a03e
7307611904,c6e7f7fa
7314356295,7ba9a347
7311308114,be41d034
7316539686,a316a7cd
7315125931,eacd88c2
7309962647,f33a5020
7303956050,3595870f
7315480194,61a4d379
7316872591,bd2962b7
7303438442,2ed68ca8
7309821449,9af821af
7306784270,3dd0b01e
7317017785,f5a12795
7316777252,c2dbc0d1
7314937662,557cfacc
7311281853,80c33edd
7308908225,0c89dd53
7316787266,1fab88e8
7313725332,9a9170db
7301996481,2ddd11d6
7316894879,cfb8f7c9
7310976441,df9b623a
7315820189,03658017
7315518574,706f33a9
7306301978,128128a5
7314233194,070504ef
7315403640,c4da5b10
7310992371,7b702280
7311845121,3a1cc1d1
7303105055,3bcac386
7311226703,2c44125a
7307607469,958d70b4
7310892885,66fa74d3
7315810957,54337c32
7312029227,f19ae340
7308458731,1cce650e
7308192117,e0ecefad
7314321760,fef48265
7307158795,b3cfc9aa
7306325555,1722cf50
7313677063,682d8aeb
7313767196,40cbd657
7314845097,150c404a
7316688468,de0a35cf
7305113376,426db0f6
7314462888,48f09ea1
7303572011,2e5846d9
7316805928,b0dad106
7310958021,eebb0980
7314655109,165c7482
7306176744,9685bdde
7310843368,9b1dd1b5
7311626946,9d53e10c
7314980839,a73e4ab8
7314959074,55edff8f
7309990538,81af3d2c
7314626801,f03412bd
7309992611,48ab34d5
7314568846,22ec57d7
7316081809,ae3c8987
7310169748,f8ec4a39
7303367877,5ca71bd6
7315712175,02b6d414
7312932354,480021aa
7302801037,07f83bd6
7314959888,2568830e
7307175900,e9b6e616
7315045086,15b80688
7314390734,dfff575f
7309466602,141ccd93
7312230224,cdc0d34c
7309417969,62abfb15
7306835157,9274f0ad
7311736972,62abfb15
7305996465,22c6e291
7314464123,f8b97aa4
7305798116,f5b24c75
7313470447,7ef9b79c
7307686062,0cb2f12a
7316707702,d5a2a477
7307258977,da5d126e
7303280330,e12c5e87
7306746466,936ccda0
7313555969,da55249b
7316990152,748b8b14
7311877969,5eb40d86
7314829479,9773f22e
7306058377,a0dbd65d
7310495021,afb0c8b7
7313426364,ac38fd29
7313022522,04d447fb
7315338150,972a789a
7316587316,ef327001
7309399466,91a88d93
7306933799,21e4b329
7317008023,062d4f37
7316632650,821eefcb
7310847681,6fc06ead
7303774294,d922ff3f
7314960166,9d41be67
7316672139,0f27b443
7315641359,0979a3c5
7313896887,c1845027
7316868445,24398d12
7302133658,b6f4d55d
7308293766,e800e96e
7315438320,07467d55
7316889761,f3f09539
7305851527,17bb9a39
7312504881,0ecce07b
7312865096,6635dab8
7316369695,a905cc6e
7312593892,12b175e7
7310534977,89d3b964
7315981274,69d2ed3d
7316463097,ce6cc328
7314818765,a9852164
7313681585,6dc28c1e
7314880414,1e06c8ed
7301745694,b8063c3f
7310741314,3aba5b6e
7314918630,15fa9d2e
7316749629,0fbbfaa4
7303033890,d1ff142c
7311287690,dbf79fc1
7313295226,2e2994f6
7307414600,fe3c536b
7310093737,6b0dee81
7314209006,5641adc7
7316543377,d986d0a2
7306336994,3784be04
7310896012,d22045c8
7314784550,35e1be96
7307346803,8901bf64
7311405017,9d9a03eb
7316167001,9f94dc92
7307912074,f67e52ba
7313507537,dfe52ed4
7313042937,dc329cef
7315728513,ad043308
7314683273,aace9715
7312569901,132fc3aa
7316289045,15cf6a42
7316060112,bcf21272
7316820725,a678b29a
7316210472,6ee8f2d8
7316287865,9bf3b6d2
7313961206,2ff55cf9
7311284163,1a196e6a
7312756748,ede29fad
7316809116,300660f3
7306349904,81986676
7316738649,3577617b
7306303314,dd4d8fcd
7316150076,bab2b7bf
7315767919,2805624b
7310448136,baa5285b
7304650990,4d834f40
7312817792,4d3baef5
7316724474,39ea65be
7313759697,736a7500
7313029407,8f4b82e3
7314588778,ababd68f
7304680136,a75dc748
7302350510,560598ea
7316083845,dd09c708
7308412602,1888c558
7315916217,f6ebc7b7
7316132985,460abf01
7312081275,972a789a
7313349339,9c5933a5
7313960030,3705c547
7314766794,3afee3c4
7315152897,595bcfab
7308287413,80c759da
7314871237,6445a0e6
7314919579,df2014e5
7314519215,f1e3103a
7306892796,2bac74be
7308932233,e892411c
7302211113,18b44908
7316720593,14581617
7311834982,f0f538fb
7312767254,508ef216
7306699911,dd9ab304
7308910122,a6a30def
7313876382,0d480af4
7315129168,b5dc0699
7316658253,0418107c
7302020585,63372af1
7304070501,30c31695
7315713412,92b89d0a
7316930415,3cbbea2f
7314194053,97c07fa2
7309288519,273cae75
7306631324,3a27a920
7312340558,98dbf8c9
7311224518,57c0dc0f
7305341412,58ff993c
7316774257,f8f4947a
7313957267,773ca434
7304579204,70921abc
7304156528,c5e7d007
7307651349,e7171144
7315478427,9784e6f9
7311591204,f6913fcf
7304148568,fae2141d
7314638972,5131a862
7310025112,a64d414b
7314346116,079e142f
7315138022,6544fece
7312318490,1ee21a35
7316812372,9339eac9
7315455987,bf2e3c0c
7317063959,bc68c785
7314103775,a0fefb1e
7315556551,bc68c785
7315842890,737eec06
7313683910,3e57cddf
7310703938,60e3c066
7307392573,6c9ef519
7304159715,c4b30684
7312027579,9fd12984
7316869490,edbbb590
7312392008,2ebdb768
7316874398,d571954b
7312543189,82bdec81
7317015397,da812463
7307987821,e8445437
7307411460,22dff8ae
7316964768,d6eaf0d5
7301712366,0af857dc
7314987313,80ac9487
7316820864,a3cbc46b
7304204586,2982aa04
7315241751,cb25d7c6
7314307255,537b8973
7315280901,4a6af6fd
7316198729,515ecd52
7312733852,c08d8a61
7313384559,bc7f3c42
7314554550,406ccd1e
7314111555,d559afd4
7316679689,bdaf1475
7315052916,fd42b850
7312807723,2e74c170
7312890420,95087da2
7316138782,dc3424a6
7303823630,3be0b230
7307662088,5dc0d640
7311929158,3235e55d
7316310934,65786c21
7312953460,39acc7ef
7307457115,dbc71bda
7311720784,03901a83
7308573507,d9f30911
7315853578,a891ed8f
7314779699,e35a32b3
7310268219,2adc886e
7313045611,f6f7a7af
7313051712,01355c8b
7315761887,51116228
7305341452,1a92a7da
7314235110,806b7959
7308069863,d3fe4945
7316291281,c5daaea0
7316991454,3bf41990
7311984426,3670814f
7313248709,fa6e5b5a
7315011574,7aad6971
7313430377,880ddfe4
7316372373,a8ce5102
7313515329,92208c6e
7315191697,836496bc
7308251195,43bb8420
7316701271,4b4fe0b7
7315856739,8fe01b35
7302247788,0440187e
7315459320,21dcdac3
7316389957,a0c5419e
7307318889,393341bf
7310235294,36fda4f4
7314396434,d7438578
7306615397,a7385273
7314495295,3e8939fe
7302406625,0e9d951d
7314570962,1cb86e75
7311648288,c82f010b
7306683300,c09f6c8e
7315147546,2677b85f
7316291503,0ed7feb3
7313319552,d32b13f7
7304647566,823e3961
7312789513,1233eaf9
7315571837,f6d9e020
7303271584,dad5db00
7316035192,eddf6cc0
7316167538,353b1601
7313020503,3f41495f
7315004497,5b2d0873
7312759021,d7162465
7311962679,66b9d67d
7302665151,e75cd085
7316692887,a44f3036
7311747066,c50a5b30
7315929626,b5bf96e7
7316899901,b877e44e
7316209916,b020c855
7307937255,d74130bc
7309146470,18733b46
7316704999,39ca3eee
7308569438,55a5520e
7302486679,e6b19305
7312806198,506a0e39
7307908609,15b50612
7301602479,c4e18f6c
7313330625,98616490
7314566419,67068156
7310349703,96568d93
7315847007,694bd9de
7313749073,f24eb2a7
7302347350,1e331f6b
7314466914,0d75ae4a
7315050621,e9b6e616
7313482205,5669d451
7304277401,7edb9460
7302212566,bd31cde2
7314745752,f9ab3eea
7303040888,1d54662f
7315804555,8dc4d259
7311970663,ace0bc31
7308187885,37235379
7314510898,dd4564cd
7307853976,59693d79
7315479730,a8fa0ced
7314565961,815543ba
7316884408,c38934fd
7316436511,86a2f844
7315082545,d73e4bef
7316924297,bdeaa640
7307828288,7ac35e82
7311642291,eb074529
7310344763,3f677f39
7307378951,932722e5
7304613945,561a7d45
7314546049,4030eeb9
7314203772,8a27b24e
7313325870,ea7ca015
7306822283,dcdb49cf
7305585970,e8c2d0ed
7311519048,4abe11eb
7307561770,95087da2
7307669593,b179331b
7302247509,a24d5542
7315021971,a339fe30
7315693275,2c1a239d
7311707180,3968bc46
7308598889,2cccbf40
7306682946,85825e8a
7308208786,72dc0978
7301916039,d6eaf0d5
7315312561,8831bed8
7312543189,1282e47e
7314680827,a0e1c15a
7312924076,d42b4dae
7310988138,ed816ce1
7313073108,2e2cc0bd
7309919133,6d214db4
7305855628,8681591f
7314356410,56c1c19b
7316669077,1dfe926e
7314413302,585af94c
7314733750,9de971cd
7307811175,937b9b7c
7302177241,1d0ad31c
7305590207,201a1faf
7315386148,5125cf81
7314081853,59714834
7312839095,82b5bc1a
7313902472,e1d8ed5a
7310979925,0f4a060b
7312761651,046a0fed
7313898657,e9d3e904
7303830492,4d834f40
7304075667,19479914
7308526376,fe34bd32
7315404713,04aafbdf
7315360601,1dfdc43d
7305058438,d9cd30e1
7315028977,32ebc02d
7312964930,701d127c
7312947601,dacd3610
7315322552,5ea3854a
7315393750,33f338df
7306303078,5d5f8461
7311684142,5623c357
7313742022,0af857dc
7302094306,da893ef1
7314961079,ec926f2c
7310969461,8e73ab38
7309366431,aa575e84
7310851380,363b79d4
7316593043,872ccc44
7315224572,3c199082
7310297112,289ffd96
7306169194,7757a665
7316551392,e4277bed
7306704445,77bdaedc
7314464389,76596201
7309628637,ecb6e029
7307688517,ecdaf2a7
7304661919,a7fb8ce6
7311698961,865757a0
7307580770,7b9812ef
7304737655,490930a4
7307355283,75729aea
7303183892,2007d5bd
7301728151,a4e73e3e
7310936972,f278a5d5
7302755836,02433838
7316238078,19787d34
7311020578,5ebdf464
7311228584,5bae17cc
7316579613,285d8eab
7305465480,f1606741
7316798370,369d74f3
7315032628,5adf90c8
7316425863,3be3a252
7306952043,da25c730
7315298204,fe526039
7314509642,4b40a7b5
7307696585,ff237bae
7310611323,8c9e3132
7313913628,9991a4ff
7307621027,1c0c0abe
7313343528,75852c11
7311019418,6a1aaba9
7313538879,e6881d00
7316630551,e2b8b80d
7302105493,a17d73c9
7316098023,13b21458
7316026006,8ba26dbe
7308832103,ffca1394
7313921228,2b7c0883
7313858433,0d116a35
7316732804,d38ef441
7314234646,4fe64966
7304321258,0ba93c9b
7315244303,42d76684
7315087282,51932e22
7312404439,c5f511ff
7314817238,7795b1e9
7316138587,103e83c1
7310475303,3568e0dc
7316130098,d0982b80
7307906750,d4990d7f
7310003753,2df23ea7
7308441235,f849060e
7309722172,5d65882d
7315712610,823e3961
7305325287,ccb92403
7301628412,5e8e4c51
7310402775,469973e5
7316707752,1a505e16
7315764969,ed271b10
7306344940,27b867de
7305817992,8dd3a890
7315816289,bdeaa640
7304324991,47fd715f
7311062769,b6329e7f
7308011378,79cad22d
7316528826,0615bfd9
7316850265,27456f95
7304647343,350e1a61
7307704873,cd65f80f
7316762506,446a495e
7315518258,a2be0774
7316473693,f5245569
7314790998,4e6129ee
7307757261,c2b042fb
7316105482,5cae664c
7315540446,0666a70d
7311420531,45a132f6
7307405971,6644f7b5
7314666875,72d62c1e
7316804305,6e05ad62
7302025796,1b4f6be5
7306427616,ad043308
7316342946,6524d024
7315391228,aaacb6b5
7309317183,1b421dea
7314791694,c1d0ecbf
7305781227,d942969c
7315397018,333209a1
7312176990,9d6afe62
7307642788,263db045
7307084454,1142151d
7313347155,2ec4bb4b
7315199586,93e64661
7314767786,e9fade1a
7317001594,f944db44
7316876099,86859cae
7314318581,6991f352
7316454352,ca2eebaa
7311381460,6326aa5b
7314922498,d2bce05f
7302725988,d93cd896
7311632618,37b068ed
7312353042,0765dea7
7304052521,f8949e0e
7316410658,2b47c63a
7312783029,fd6c231e
7315309670,a1d0faf7
7312778403,cb58bae7
7303293055,abde8cda
7315377416,5b0a459e
7313548314,07a4bafe
7305231752,d650f5a2
7306091186,e94c88e7
7303475587,44aa5902
7315579782,ba591688
7310291585,ec72b4ad
7313039447,a17d73c9
7306764126,b589eae0
7316859767,05012d18
7305806479,9152b834
7307875502,08787330
7303928435,22f54154
7309686177,e573abaf
7311121452,1777d50a
7316022452,ee8906aa
7308721730,bab8efa3
7307687190,bfc67253
7304493996,4c79b2c1
7313251231,97acedeb
7315421833,972a789a
7301731926,d4752c98
7315777281,499bb11f
7316884132,5b37f921
7305001958,717a016e
7314476035,80ee17d1
7315746577,c646771f
7314086159,38251a84
7306715035,2f633727
7315057245,ff06ceb2
7316719375,2678b10f
7310918493,ec1deb47
7307442228,5851a3c0
7312238264,3612be08
7311542783,e37e4e25
7314273277,a64d414b
7313547375,80c33edd
7305591684,e65affdc
7310291291,a7c8db91
7307090679,784e8cbc
7314524838,f3db0072
7314706934,f862f443
7312455804,f308374e
7315040491,6f4785bd
7312338902,5f53aa22
7308335149,aa25ba65
7316167841,67d0e409
7317040388,3194dc3b
7316717637,f8a7a6f6
7309737464,b357e0ce
7316434026,e332a85d
7303034194,f3650976
7312913653,3cbd8df5
7310434824,b138bfac
7313900898,225c8267
7316551289,86218642
7307966938,15bf469b
7316464607,5eaf7e4c
7307745938,e4a034ce
7305744587,4f60cb57
7314199051,3d0d6367
7313975907,6a40fb74
7314459054,cf4b413f
7316691610,d6ce6487
7312775108,7ed11dbc
7311928350,1157287e
7310582395,c1061c53
7305053255,d1621b20
7315541372,09c21393
7307574001,5fdd9b01
7303783966,5377d310
7316232810,7a7ee5a8
7315336419,c499f06d
7311406793,9e75a61e
7306087552,8ae1badf
7316160931,dc686427
7304142894,fb7617c3
7316784988,664e679b
7312949366,b09257a9
7313318939,685178f6
7307780715,0befa62e
7311963427,f65e3213
7316391988,4c9fb8c9
7307362344,9486ce9a
7316824176,ff8b5975
7316852556,41a83358
7304112135,e4faafd8
7316091296,d621428c
7309417969,04ce01a0
7310416136,4416c158
7313069259,57f1e845
7315375207,56385836
7314043292,f7558fe4
7316470286,b9f820a9
7314953026,006043e3
7311647280,e7c082e9
7316937708,96d9d46e
7312914407,fca47ce8
7314312701,f2673be5
7310027112,3d7e71a6
7316275976,b114a29f
7311933756,8d8f5c72
7316877830,f74d7c74
7305557014,718ba598
7305859878,9e3ba470
7308045307,0851e34b
7315194798,0f284854
7310891889,06a42f58
7311967443,6e4b53b9
7303929141,2ccbbb72
7311364596,b4f8b447
7304594946,f99b7bc2
7303093621,167e357c
7315338588,9d213fee
7309313629,714ec331
7308208258,66bf1661
7308011378,810561db
7310987922,b4a77f2e
7317050541,5d12ed6c
7306314894,43fbbffd
7313468941,2f9be746
7306689017,67f68473
7307724444,8bb2052a
7307418975,5eb5f290
7315709498,0a9ae598
7302635362,a69ae6df
7316935273,c594ad83
7306671253,be31677f
7310923199,c7d65494
7312828273,a9c81337
7307874038,a052c024
7314805983,7724955b
7305449301,9423f93c
7301825247,3c596470
7312940603,eb6c8498
7314426926,39c29cd5
7316552407,783251e8
7311541234,3e206de5
7314410080,8e3360ac
7312741063,6dc28c1e
7315509361,d8b59094
7306590320,6887398d
7315863128,516803df
7312696717,992c17d7
7309136825,48539897
7316257184,c3ee8334
7311030034,ede7db77
7316356977,254cd27a
7315805466,532e914a
7314861817,a17fcf51
7303859630,7f1bedd6
7314439574,7e05c2aa
7316461954,8ea1da8e
7311371026,2cafc397
7312342774,5d03b63e
7316496274,cd958d54
7314422915,d9475898
7308893359,39c9b17a
7314046169,6b8ac4a8
7302896211,23655750
7310390076,f800b123
7309901286,30d7db47
7310528761,6384eb1c
7304855684,88cf510a
7316870017,473ffdd1
7316671948,dcf0c31d
7314289574,2c0d7b82
7313113143,bb78d918
7312805314,5ab10c40
7310694720,fcfc3ddf
7306705276,dd415acf
7307604120,9fec0c33
7310389934,f5f4bc78
7313001305,adf2341a
7309579238,89ef8c9c
7314302676,7f1504f9
7315876055,c6fa4465
7308050164,6c33a9ae
7307355283,57013b8b
7313740355,4236d115
7310891401,b165014b
7316464547,23fcf204
7302191790,35bec3d6
7311403719,caf7999d
7316528017,5e037dfb
7311526459,98d55d23
7316825011,d791949a
7306914416,7fb24aae
7312994484,1d0ad31c
7309789161,976085d6
7315095645,a6dc07f8
7301640190,3d23fe86
7315584350,7f5e1ea7
7307585727,b8547ba2
7314492197,8dc92c3b
7306635533,08946c25
7302681955,f6d1f251
7310527890,0d837ddf
7306142504,ff11951e
7313349305,2e42230e
7316207446,1e3a1b3a
7316670558,f78b53d9
7311001672,04ce01a0
7313483748,6c03c517
7305744191,9af5648d
7306788199,f758f388
7316752369,784ab225
7315170794,07bd302a
7305716693,1e52966e
7316962587,2fcc1f7b
7305826299,1428ed40
7316768397,43fd2f1d
7316243891,abd2f333
7315502931,743b8751
7313843140,217f380a
7312841185,f3447098
7313151124,b3c88733
7316240644,3ab0797e
